Time,Ipv,Vpv,Vdc,ia,ib,ic,va,vb,vc,Iabc,If,Vabc,Vf,Label
2.9394393,2.2487488,90.86914,146.48438,0.57653713,-0.5975342,-0.039433595,-133.87665,136.02234,-3.8775127,0.669847,49.77755,154.81546,49.998276,NF
3.620367,1.3783875,101.75781,142.67578,-0.18884376,0.48339844,-0.3079883,58.150635,-153.17581,99.063416,0.480472,50.08125,155.42416,50.005547,NF
9.938247,2.191986,90.22827,148.53516,0.46911523,-0.7519531,0.20897949,-93.40988,156.10504,-58.717194,0.7361059,49.98755,155.48586,50.004128,NF
7.7794356,1.4512329,101.55029,142.08984,-0.054566406,0.43640137,-0.38184083,14.320679,-140.27756,127.845406,0.4702393,50.013992,155.25957,50.000046,NF
9.978815,1.5827332,100.89722,143.84766,0.026,0.37597656,-0.4489795,-14.923401,-124.751434,143.11035,0.47550118,50.118076,155.31656,49.99658,NF
1.717267,2.3745728,89.47754,147.36328,0.2878408,-0.6982422,0.3298291,-53.73871,152.34406,-102.213646,0.69391465,50.00858,154.9937,50.001114,NF
10.053435,2.2222595,90.478516,147.07031,-0.5648203,-0.11413574,0.6520947,119.869385,29.43695,-144.10686,0.72648466,50.0257,155.26793,50.0001,NF
3.6506732,2.146576,90.17944,148.53516,-0.7460947,0.46325684,0.21569335,155.92422,-97.71332,-55.47053,0.7244592,50.140766,155.25366,50.00267,NF
6.720966,2.2828064,90.22827,148.24219,0.7041006,-0.42297363,-0.3482715,-152.63336,89.09439,70.69931,0.73654145,49.940025,155.5437,50.006138,NF
4.5943813,2.3272705,90.14282,147.94922,-0.3634043,-0.39611816,0.6588086,84.27261,74.30359,-152.94276,0.7372655,50.11685,155.44185,50.002373,NF
0.31409693,1.6092224,100.89722,143.26172,0.4556875,-0.24169922,-0.25427735,-155.30945,81.28311,74.12277,0.47207192,50.087658,155.21422,49.99992,NF
0.7781631,2.3206482,90.74707,147.36328,0.38183495,-0.64453125,0.18212402,-92.602234,154.3451,-64.33054,0.671918,50.29488,154.7416,49.999775,NF
2.5951738,2.1579285,90.08789,149.1211,-0.19555762,-0.5773926,0.64538085,48.193665,105.42816,-149.5193,0.7270805,49.867565,155.15367,49.988857,NF
11.684144,1.473938,101.23901,143.84766,-0.49096778,0.30212402,0.16198242,155.876,-78.58292,-76.41714,0.46707433,50.53822,154.74072,50.008644,NF
13.337578,1.3831177,101.745605,142.38281,0.2072744,0.24841309,-0.4892627,-72.51953,-77.72705,158.36324,0.48996314,50.06889,155.6138,50.005215,NF
12.955017,1.4465027,101.538086,141.79688,0.42211816,-0.107421875,-0.33484375,-149.29428,39.562683,109.82803,0.45749205,49.80724,154.73373,49.990807,NF
3.8902402,1.4077148,101.09253,143.55469,0.1468496,-0.52368164,0.33654296,-49.145966,154.7911,-99.50943,0.50348854,49.8979,155.35518,50.00388,NF
4.319509,2.461609,89.471436,147.65625,0.57653713,-0.5975342,-0.059575196,-132.52655,135.6366,-0.6710307,0.6962577,50.07654,155.41687,50.001442,NF
10.752864,2.3963318,90.66162,146.77734,-0.6051035,-0.026855469,0.5782422,133.069,2.8930664,-134.1981,0.7051351,49.869522,155.45856,50.001377,NF
9.880025,1.431366,101.26343,142.08984,-0.14184669,0.45654297,-0.34155762,43.34778,-149.45099,109.209236,0.46771625,50.06851,155.22128,50.000774,NF
0.31329694,1.4597473,101.5686,142.96875,0.44897363,-0.34240723,-0.15356934,-148.99292,111.80496,37.553608,0.47227234,50.103184,155.21246,50.00034,NF
6.2233915,1.5250244,101.23901,143.55469,-0.53125095,0.4296875,0.04784668,150.74081,-107.47742,-42.777203,0.5091654,50.10481,155.00331,49.993458,NF
9.90835,2.1721191,90.57617,147.65625,-0.5178232,0.76538086,-0.3482715,101.11267,-151.01807,58.158672,0.7388711,49.843582,155.50497,50.006042,NF
11.832456,2.3206482,89.782715,146.77734,-0.6453867,0.060424805,0.5312451,145.24399,-18.82904,-122.035164,0.7081277,49.993713,155.48111,50.000393,NF
4.6000805,2.2402344,90.49072,148.53516,0.67724514,-0.5706787,-0.18042481,-144.49661,120.94223,29.814657,0.73644584,50.081795,155.46008,50.0015,NF
0.522976,1.3414917,102.09961,142.67578,-0.45739844,0.4095459,0.027705077,145.25604,-119.45953,-21.272074,0.4872345,50.030563,155.54861,50.011566,NF
5.9185224,1.4446106,101.049805,143.26172,0.07971094,0.36254883,-0.47583497,-27.568512,-114.4931,150.03362,0.49566698,49.916267,155.52602,49.99623,NF
4.824758,2.254425,90.423584,148.24219,0.34155175,0.3491211,-0.70410645,-66.35971,-88.08182,154.18034,0.7069289,50.16936,155.13307,49.98752,NF
4.9944415,2.189148,90.41748,147.94922,-0.41040137,-0.30212402,0.6319531,79.993286,74.93042,-155.48222,0.6849566,50.126415,154.8534,49.99953,NF
1.0237362,2.3225403,90.71045,147.94922,0.4758291,0.14770508,-0.66382325,-107.11578,-43.070526,150.47562,0.6777484,50.04909,155.27126,50.00554,NF
10.634449,1.5780029,101.12305,142.67578,0.46240136,-0.26184082,-0.24084961,-154.39331,65.16632,88.61221,0.48696104,50.024525,154.78337,50.001774,NF
8.433194,2.5439148,90.2771,146.77734,-0.5379648,-0.08728027,0.5782422,124.293365,17.286072,-142.09778,0.66786706,49.903973,155.21469,49.9918,NF
10.812558,2.1777954,90.94849,146.48438,-0.6453867,0.040283203,0.5581006,141.43478,-13.030853,-124.425964,0.7151044,50.036457,155.52042,50.00029,NF
13.400699,2.1995544,89.88037,146.48438,0.65710354,-0.39611816,-0.3079883,-153.03116,96.64047,55.783947,0.69544804,49.940163,154.96312,50.00426,NF
6.9267454,2.2582092,90.38696,147.94922,-0.14184669,0.657959,-0.56311524,28.761902,-147.02805,118.98138,0.70973235,50.05567,155.09956,49.9883,NF
13.145325,2.2601013,90.25879,147.36328,0.20056054,0.48339844,-0.7376758,-37.694244,-106.93497,152.06279,0.73563886,50.14471,155.36478,50.008247,NF
9.317581,1.4985352,100.85449,143.84766,0.25427148,0.22827148,-0.51611817,-72.68829,-80.475464,155.17685,0.5253115,50.003082,155.1363,50.01877,NF
13.569782,2.296997,90.58838,146.48438,-0.61181736,0.5706787,-0.012578125,139.87976,-127.548065,-12.215169,0.67178917,49.931225,154.80453,50.007404,NF
3.546784,2.2383423,90.30762,149.41406,-0.14184669,0.6982422,-0.60339844,33.3667,-144.94263,119.70062,0.7365582,50.055614,155.51938,49.997574,NF
9.90565,2.253479,90.374756,148.24219,0.11999414,0.5505371,-0.7712451,-22.674408,-117.54288,148.0125,0.739094,49.773613,155.562,50.00262,NF
13.474092,2.2156372,90.57007,146.48438,-0.32983497,-0.35583496,0.6185254,92.795105,58.46405,-153.96739,0.6674917,50.956654,154.99849,50.01009,NF
2.4021885,1.4294739,101.379395,142.96875,-0.37683204,0.4498291,-0.07300293,127.53601,-140.90439,16.221262,0.4693125,49.96725,155.1475,50.001392,NF
9.685972,2.4322815,89.61792,147.65625,0.059569336,0.58410645,-0.70410645,-6.5335083,-128.0664,139.68689,0.70432734,50.079407,155.4428,50.003105,NF
11.724667,2.4682312,90.441895,147.07031,0.33483788,0.35583496,-0.7309619,-70.470276,-82.76581,155.61482,0.6906279,49.94106,155.3216,49.99597,NF
6.9527187,1.5070496,100.53711,143.26172,0.44897363,-0.42297363,-0.079716794,-137.68585,130.41702,12.978618,0.49445224,50.018005,155.58319,50.011528,NF
2.838145,1.3944702,101.5686,143.26172,0.126708,0.34240723,-0.51611817,-45.84305,-100.16037,154.07588,0.5079191,49.869617,155.30473,49.998745,NF
13.860653,2.1957703,90.88745,146.48438,0.6503897,-0.4498291,-0.25427735,-152.92267,102.71591,54.40572,0.69380075,50.057053,155.22914,50.00122,NF
1.7092578,1.3840637,101.10474,143.26172,-0.014283203,-0.4699707,0.41710937,-2.3747253,138.90335,-130.1036,0.49529013,49.89134,155.49242,50.00971,NF
12.563056,1.4900208,101.10474,143.55469,-0.47754005,0.39611816,0.067988284,145.85876,-118.84476,-26.567993,0.51355255,50.00637,155.07397,50.00506,NF
3.2699018,1.4871826,100.92163,142.96875,0.10656641,-0.4296875,0.31640136,-34.957886,147.9924,-112.39161,0.46502712,49.84589,154.71971,49.99848,NF
6.2398896,1.5723267,101.18408,143.26172,-0.08813574,0.49682617,-0.40198243,36.05484,-148.42636,113.275604,0.505763,49.84849,154.95154,50.001877,NF
0.87624085,1.5079956,101.0376,143.55469,0.42883202,0.060424805,-0.4892627,-123.14819,-19.564362,142.63622,0.51567656,50.2372,154.93036,50.007214,NF
9.635277,2.147522,91.39404,145.89844,-0.14184669,-0.5169678,0.5916699,41.961517,106.62155,-148.83621,0.6939282,49.88307,155.33577,49.997147,NF
1.9702368,2.3272705,90.83252,147.07031,-0.6655283,0.5303955,0.088129885,148.47458,-113.167114,-34.46767,0.66250765,50.15498,154.84837,50.004482,NF
12.662072,2.2222595,90.94238,145.89844,0.6235342,-0.20812988,-0.4892627,-148.30582,37.284393,112.058105,0.6675028,49.881577,155.12976,49.9898,NF
4.159213,1.5127258,101.24512,143.26172,-0.04113867,0.3894043,-0.3684131,2.8207397,-135.03387,133.2217,0.49626675,50.058918,154.89221,49.997334,NF
9.949918,1.6111145,101.2146,142.08984,0.09985254,-0.46325684,0.32311523,-37.7063,148.99292,-112.41572,0.47592172,49.94382,155.29442,50.001457,NF
10.943245,2.252533,90.32593,147.94922,0.5631094,0.026855469,-0.6705371,-120.845795,-16.840057,146.11995,0.7310688,49.84854,155.66464,49.996716,NF
9.327205,2.211853,90.16113,146.77734,-0.20898536,0.68481445,-0.5362598,51.231384,-152.09091,102.18954,0.66855294,50.065987,154.78679,50.012928,NF
4.632266,1.6167908,100.95825,143.55469,0.3952627,-0.44311523,-0.026005859,-128.23517,139.95209,-12.552693,0.47583655,50.08381,155.29167,50.000362,NF
3.9603424,2.2846985,90.49072,146.77734,0.63024807,-0.43640137,-0.22742188,-150.01755,109.10477,39.172924,0.6840396,50.098755,154.86006,49.98962,NF
7.9256477,2.2146912,90.35034,147.36328,0.126708,0.5908203,-0.7578174,-25.01297,-117.21741,146.98787,0.72736263,49.92935,155.35045,49.99831,NF
1.7792606,2.3424072,90.41138,147.94922,0.583251,-0.5908203,-0.046147462,-129.10309,138.9154,-12.227223,0.66485006,50.5744,154.87027,50.011627,NF
7.340606,2.297943,91.21094,146.1914,0.6235342,-0.43640137,-0.24756348,-153.35663,100.473785,51.793926,0.66237336,50.096794,155.04579,49.995384,NF
5.6099796,2.2194214,90.41748,147.94922,-0.71923923,0.6378174,0.027705077,147.73926,-118.543396,-19.857687,0.73562837,49.7705,155.61029,50.001324,NF
9.709442,1.5439453,101.068115,142.08984,0.019286133,-0.41625977,0.35668457,-14.73053,140.5307,-126.50736,0.45697558,50.19949,154.6522,50.00493,NF
8.459968,1.4673157,101.40381,142.96875,-0.24926856,0.47668457,-0.26770508,39.538574,-149.41483,110.55532,0.4866429,50.220966,154.83882,50.002136,NF
9.872326,1.4635315,101.61743,141.79688,0.40869042,-0.4095459,-0.005864258,-130.48935,138.69843,-8.703308,0.46695846,50.09543,155.21361,49.99868,NF
1.8751411,1.4720459,101.00708,143.55469,0.4556875,-0.09399414,-0.37512696,-147.31735,35.05432,114.17567,0.5253811,50.091755,155.15736,50.013313,NF
0.13732716,2.1853638,91.101074,147.94922,0.29455468,-0.6982422,0.36339843,-54.920044,155.77957,-98.223625,0.70906866,50.09898,155.4504,49.99997,NF
5.010713,1.5193481,101.135254,143.84766,0.27441308,-0.56396484,0.23583496,-72.95349,156.84036,-80.752716,0.52313894,50.195557,155.24225,50.00059,NF
5.2480893,1.4900208,100.95215,143.55469,-0.19555762,-0.27526855,0.4708203,51.30371,100.714874,-151.30737,0.49279916,49.879066,154.82068,49.997383,NF
11.931146,2.4143066,89.87427,147.07031,-0.7528086,0.36254883,0.3096875,157.92526,-77.48596,-75.51707,0.7271958,49.90743,155.6487,49.995003,NF
12.8470545,2.1617126,91.363525,146.1914,-0.18884376,0.70495605,-0.5698291,42.97409,-150.94574,111.162056,0.70068747,50.01138,155.42932,50.004333,NF
6.6876693,2.2033386,90.49072,148.53516,-0.34997657,0.7788086,-0.48254883,73.62854,-152.98294,87.57553,0.7357235,50.15338,155.62334,49.999527,NF
5.531561,1.5912476,101.17798,142.08984,0.34155175,-0.45654297,0.09484375,-106.850586,148.76389,-45.85912,0.4618009,50.00347,154.92166,49.989704,NF
13.556383,2.2023926,90.38696,145.89844,0.086424805,-0.5773926,0.4708203,-10.740509,138.37296,-129.3924,0.6701056,49.844475,154.84839,49.997963,NF
10.339606,2.2601013,90.39307,146.1914,0.6033926,-0.58410645,-0.06628906,-137.5412,131.297,3.423462,0.68871963,50.383865,154.85324,50.001606,NF
2.446884,1.5666504,101.24512,142.96875,-0.32983497,-0.14099121,0.44396484,101.61896,49.48349,-152.1793,0.47235444,49.9942,155.22495,50.003883,NF
12.456866,1.51651,101.379395,142.96875,0.29455468,0.20812988,-0.49597657,-100.44968,-50.5925,153.97945,0.52310085,50.217545,155.26299,50.00456,NF
10.153726,2.2771301,90.50903,146.77734,-0.43054298,-0.2685547,0.60509765,106.0791,41.12976,-150.84126,0.7075928,50.018753,155.0513,50.000046,NF
7.6633472,1.4606934,101.31836,141.79688,-0.45068458,0.33569336,0.08141602,150.13809,-108.89984,-40.73598,0.45775712,50.385193,154.79167,50.01222,NF
6.207793,1.4824524,101.30005,143.55469,-0.19555762,-0.3491211,0.5111035,63.358154,88.79303,-154.37724,0.5133183,50.030212,155.01462,50.009605,NF
11.1311,1.4588013,101.28174,142.96875,0.2878408,-0.49682617,0.17541015,-88.32291,156.10504,-63.88855,0.47815946,50.078384,155.42091,50.000217,NF
12.425396,2.296997,90.460205,147.65625,0.18041894,0.50354004,-0.72424805,-37.00714,-111.03348,148.49869,0.6599042,50.750046,154.82082,50.002148,NF
13.42317,1.3916321,101.10474,142.67578,-0.49096778,0.40283203,0.067988284,151.13861,-112.80548,-29.750366,0.4924262,50.090744,155.43352,50.006237,NF
8.47719,2.462555,90.13672,146.77734,0.25427148,-0.66467285,0.35668457,-49.435272,152.53693,-103.67625,0.68129367,50.097446,155.25455,50.00185,NF
9.80156,2.3651123,89.94751,147.94922,0.6906729,-0.31555176,-0.44226563,-151.83777,64.093475,93.73133,0.72387224,49.997814,155.60071,50.002262,NF
7.6797724,2.3433533,89.97803,147.94922,0.61682034,-0.5975342,-0.12671387,-139.09622,128.68118,13.521068,0.72876316,50.034794,155.63289,50.00709,NF
10.866126,1.4181213,101.312256,141.79688,-0.39025977,-0.020141602,0.3902539,126.90918,14.441223,-140.02441,0.4602968,49.91225,155.18933,49.99799,NF
7.906723,1.388794,101.78833,142.08984,-0.35669044,-0.11413574,0.44396484,107.067566,42.286987,-148.98488,0.47974408,50.120995,155.42023,50.000114,NF
5.0115395,2.3083496,90.40527,147.07031,-0.69238377,0.2886963,0.3499707,153.16376,-62.526398,-92.465614,0.6994443,50.07024,154.85095,49.995113,NF
13.71834,1.5202942,101.275635,142.96875,0.126708,0.30212402,-0.4489795,-38.839417,-109.90036,149.41081,0.4966399,50.142147,154.90279,49.9989,NF
12.188293,1.3717651,101.812744,142.08984,-0.14856055,-0.35583496,0.4506787,41.43112,109.81598,-149.43492,0.48001793,49.869465,155.47432,50.00415,NF
12.580754,1.5098877,101.11694,145.60547,-0.30969337,0.5169678,-0.20056641,75.8345,-154.88754,80.997826,0.51575917,49.948063,155.00302,50.00306,NF
1.9674369,2.2061768,90.197754,147.65625,-0.27612403,0.6915283,-0.4691211,60.911102,-153.50128,93.22103,0.6630048,50.158504,154.83296,50.005352,NF
2.455683,1.4379883,101.44043,142.67578,0.3952627,-0.026855469,-0.40198243,-136.95053,8.160858,129.86653,0.47292474,50.10199,155.2253,50.00257,NF
5.3963013,2.3925476,90.826416,147.07031,0.07299707,-0.6311035,0.5111035,-7.280884,139.48196,-131.63853,0.69822025,50.041393,155.3512,49.999557,NF
8.760737,1.5713806,101.26343,142.08984,-0.23584083,0.47668457,-0.26099122,74.36386,-155.0322,82.3881,0.46415442,50.042625,155.16055,49.99899,NF
7.628378,2.3830872,90.49072,147.94922,-0.5043955,0.74523926,-0.32141602,102.0047,-151.29532,55.309803,0.7174704,50.018005,155.50552,49.99409,NF
2.5554779,2.1768494,90.130615,148.53516,-0.11499121,-0.557251,0.58495605,34.64447,113.33588,-145.8427,0.72991025,49.892765,155.37975,49.998512,NF
4.5392866,2.211853,90.57617,148.53516,0.59667873,-0.6378174,-0.032719728,-127.18643,142.65228,-9.141286,0.73537743,50.058105,155.70271,50.0029,NF
2.4258862,1.5429993,101.42822,142.38281,-0.4238291,0.013427734,0.38354003,132.8038,2.230072,-135.05397,0.4686283,50.037205,155.18462,49.99596,NF
9.259088,1.4786682,100.927734,142.96875,-0.007569336,0.4498291,-0.48254883,-1.7599487,-131.1885,138.46135,0.5245278,50.180054,155.27979,50.00213,NF
8.891725,1.5307007,101.31836,142.08984,0.36840722,-0.4498291,0.08141602,-112.26303,150.22247,-36.950886,0.4765121,49.976837,155.25798,50.001667,NF
7.126201,1.517456,101.397705,140.91797,-0.35669044,-0.020141602,0.45739257,125.14923,17.081146,-140.25345,0.522822,50.017433,155.23523,49.999348,NF
7.105803,1.4360962,101.06201,143.84766,-0.4439707,0.026855469,0.3902539,136.64917,-0.03616333,-131.22467,0.5128637,49.963497,155.28369,50.000042,NF
6.232115,2.3424072,90.51514,146.1914,-0.6386728,0.13427734,0.4506787,147.63077,-34.523926,-113.3399,0.6611231,50.095413,154.8436,49.994846,NF
6.720466,2.1740112,90.63721,147.94922,0.6906729,-0.52368164,-0.24756348,-150.12604,107.07962,48.22179,0.73651534,49.94146,155.5442,50.006313,NF
5.825758,2.2648315,90.85693,150.8789,0.059569336,0.52368164,-0.6906787,-17.466888,-126.86096,144.9587,0.71792877,50.224663,155.32603,50.021523,NF
4.7061586,1.4275818,101.67847,142.67578,-0.4238291,-0.033569336,0.40368164,126.11359,15.731049,-139.00783,0.47860095,49.944485,155.41536,49.996975,NF
6.957518,1.4493408,100.909424,142.96875,0.22741601,0.24169922,-0.49597657,-73.15842,-75.894775,158.46771,0.4938944,50.112316,155.6203,50.010674,NF
1.1826204,2.1664429,91.345215,147.94922,0.6235342,-0.10070801,-0.576543,-139.51813,10.921326,131.076,0.70614123,49.98606,155.47011,50.001286,NF
5.3330073,2.1844177,90.789795,146.48438,-0.578248,-0.060424805,0.5715283,130.3688,6.774597,-137.79434,0.6893441,49.987843,155.35353,50.007336,NF
0.16991141,1.4777222,101.068115,142.96875,0.09985254,-0.44311523,0.31640136,-36.042786,148.11295,-112.86575,0.45735422,49.919575,154.80734,50.020267,NF
4.386202,2.1787415,91.07666,147.94922,0.019286133,0.6176758,-0.68396485,3.206482,-132.41806,134.92137,0.70729965,50.038982,155.4962,49.998215,NF
7.0146127,1.3973083,101.09253,143.55469,0.44897363,-0.20141602,-0.33484375,-151.6449,60.754395,97.761536,0.49030548,50.082268,155.41711,50.010216,NF
9.994313,1.454071,101.5625,142.67578,0.46911523,-0.21484375,-0.26770508,-155.21301,74.78577,84.32083,0.47815922,49.884502,155.3659,50.003166,NF
4.39349,1.5666504,101.19629,142.38281,0.46240136,-0.31555176,-0.15356934,-151.48819,104.76517,46.87973,0.45949706,49.990276,154.77042,50.002247,NF
14.358176,1.3992004,101.52588,142.67578,0.113280274,0.31555176,-0.4892627,-45.92743,-103.23425,152.45656,0.48398465,50.010372,155.54338,49.99086,NF
9.787634,1.5704346,101.22681,142.08984,-0.22912696,-0.24841309,0.43725097,70.62698,82.705536,-155.17685,0.45793882,50.09209,154.98686,49.995678,NF
9.93022,1.5269165,101.42212,142.08984,0.16027734,-0.47668457,0.28283203,-51.701508,152.58514,-102.05694,0.47320363,49.99772,155.26268,49.99808,NF
13.192392,1.4020386,101.85547,142.08984,0.42211816,-0.4095459,-0.026005859,-132.5145,137.16751,-5.1311746,0.47700387,49.930202,155.38626,49.999176,NF
11.000612,1.411499,101.361084,142.08984,-0.2224131,0.4901123,-0.27441895,69.80728,-154.91165,87.35855,0.4739936,50.03483,155.27457,50.00155,NF
1.415997,2.3414612,89.87427,148.24219,-0.000855469,-0.6713867,0.5782422,9.752045,132.05643,-136.73756,0.7385865,50.05586,155.52908,50.006252,NF
2.0428245,1.5269165,101.22681,143.26172,-0.47082618,0.45654297,0.000849609,141.79642,-125.510864,-14.553731,0.49410775,50.224205,154.85527,50.012405,NF
11.357377,1.4237976,101.12305,143.26172,0.2676992,0.22155762,-0.49597657,-79.607544,-70.21713,157.54756,0.5129416,50.090485,155.31186,50.005013,NF
13.090503,1.4389343,101.36719,142.08984,0.20056054,-0.47668457,0.25597656,-63.551025,154.22455,-91.21195,0.4714692,49.94861,155.2412,50.001785,NF
12.312307,2.2487488,90.53345,146.48438,-0.63195896,0.10070801,0.4506787,144.26758,-26.929626,-119.58008,0.7037406,49.939106,155.03215,50.009594,NF
0.38030282,2.2421265,90.17944,148.53516,0.6906729,-0.5303955,-0.21399415,-147.65488,113.76984,39.78368,0.73404837,50.08211,155.41992,50.00926,NF
1.9726313,1.517456,101.12915,143.55469,0.44225976,-0.37597656,-0.059575196,-137.6738,131.48987,5.492808,0.5084641,50.034355,154.94861,50.00561,NF
13.275885,1.5865173,100.48828,142.67578,0.3952627,0.0,-0.41541016,-130.03128,-1.9166565,136.03038,0.48113328,50.00262,155.49411,50.000374,NF
11.118927,2.1617126,90.30151,147.36328,0.50939846,-0.657959,0.067988284,-116.482086,148.31787,-27.48815,0.727666,50.02801,155.37189,50.011093,NF
8.804857,2.2809143,90.38086,147.94922,0.30126855,0.41625977,-0.777959,-59.295807,-89.69711,157.03323,0.7351661,50.087112,155.60439,49.998234,NF
9.174096,1.3869019,100.95215,143.26172,0.4758291,-0.26184082,-0.25427735,-152.70569,83.694,75.97916,0.49850795,49.890865,155.37149,50.00286,NF
11.535686,2.462555,90.14282,146.1914,-0.07470801,-0.557251,0.54467285,22.144012,120.12253,-145.023,0.663369,49.895386,154.85931,49.99119,NF
0.07202122,1.5344849,101.208496,142.96875,0.36169335,-0.4296875,0.027705077,-121.08688,144.17114,-24.410248,0.43762192,49.30924,154.5803,50.173756,NF
4.7993345,1.4077148,101.831055,142.96875,-0.034424804,0.43640137,-0.42212403,10.113678,-138.16803,132.43413,0.48865098,49.90158,155.59004,49.99096,NF
0.29519898,1.5448914,101.33667,142.96875,0.42883202,-0.08728027,-0.35498536,-146.93161,31.582642,115.742744,0.4700634,49.893856,155.21126,49.999493,NF
10.857753,2.3452454,89.98413,147.36328,0.3549795,-0.7318115,0.2895459,-72.70035,156.03271,-80.338844,0.7229486,50.072178,155.60747,50.004303,NF
9.364104,2.2146912,90.19165,146.77734,0.3952627,0.20141602,-0.6705371,-92.011566,-59.19937,152.9749,0.66599214,50.050564,154.74037,49.990692,NF
1.6940591,1.4342041,101.257324,143.55469,0.4758291,-0.2685547,-0.25427735,-152.97089,85.14053,74.89828,0.49188158,49.917507,155.50735,49.998642,NF
2.9463344,1.4796143,100.93384,143.84766,-0.47754005,-0.013427734,0.4708203,120.94223,23.301239,-144.7136,0.52173346,50.299507,155.10863,49.997616,NF
14.366575,1.4550171,101.33667,142.96875,-0.3835459,-0.107421875,0.43725097,113.02246,36.283875,-148.31386,0.4864186,49.971054,155.56656,49.993534,NF
8.1338005,1.3982544,100.95825,143.26172,0.4959707,-0.28198242,-0.23413575,-151.76544,95.43503,64.14571,0.49890882,50.037807,155.33871,50.00208,NF
5.097031,2.254425,90.045166,147.07031,0.21398827,-0.6378174,0.3701123,-41.009216,149.01703,-108.775276,0.6668512,50.17637,154.72626,50.00414,NF
5.8465295,1.4550171,101.28784,143.26172,-0.3835459,-0.08728027,0.43725097,116.421814,33.69217,-147.84775,0.48546278,50.002224,155.57376,49.996056,NF
5.0193386,2.2355042,91.12549,146.1914,0.5228262,-0.56396484,-0.046147462,-130.52551,137.86667,-10.02126,0.6927771,50.390575,154.85866,49.99762,NF
10.976415,1.6442261,100.95825,142.67578,0.34155175,0.080566406,-0.44226563,-117.00043,-27.906036,146.20834,0.47250503,49.889812,155.23593,49.999557,NF
8.815056,2.2042847,90.6311,147.36328,-0.21569923,-0.5102539,0.6319531,54.678955,101.65512,-151.17477,0.73449767,50.01269,155.625,50.006813,NF
6.689445,1.620575,100.88501,142.67578,0.039427735,-0.42297363,0.3701123,-14.597931,140.50659,-127.12616,0.4674188,50.07992,155.19817,50.001976,NF
0.8117576,2.3338928,90.802,148.53516,-0.67895603,0.20812988,0.36339843,151.75339,-52.750244,-101.08856,0.6699484,49.884586,154.79318,50.000336,NF
11.374075,1.4644775,101.55029,143.84766,0.50939846,-0.27526855,-0.24756348,-153.50128,83.54935,75.6336,0.51783097,50.13641,155.26198,49.99975,NF
3.873851,2.2165833,90.84473,146.77734,-0.43725684,-0.2886963,0.6520947,101.992645,47.39807,-152.28378,0.6933771,50.002373,154.89995,49.99671,NF
7.927221,1.411499,101.54419,142.38281,-0.3029795,-0.20141602,0.4506787,89.14261,68.25226,-152.0226,0.47877663,49.98069,155.47607,50.001938,NF
11.563256,1.5089417,101.22681,143.26172,-0.4842539,0.3491211,0.114985354,148.99292,-112.733154,-36.753998,0.5040928,50.110252,154.94824,50.013668,NF
9.245613,2.2875366,90.74097,147.36328,0.16027734,0.54382324,-0.74438965,-26.61621,-118.61572,145.88689,0.6787753,49.661484,154.90643,50.001038,NF
7.1041274,2.3263245,90.563965,147.94922,0.4154043,0.20141602,-0.66382325,-92.554016,-60.911102,153.437,0.6627987,50.36698,154.89236,50.007923,NF
14.365675,1.38974,101.5625,141.79688,-0.45068458,0.040283203,0.38354003,138.48145,-8.0885315,-130.22014,0.48627958,49.971745,155.5647,49.99302,NF
6.650973,2.3045654,90.31372,147.65625,-0.7662363,0.42297363,0.2694043,157.86499,-84.28467,-66.399895,0.7279888,50.02836,155.7006,50.002113,NF
14.349777,1.5638123,100.62866,142.67578,0.07299707,-0.48339844,0.33654296,-28.15918,147.3294,-117.36206,0.48286346,50.003033,155.55495,50.00043,NF
2.4119878,1.538269,101.32446,142.96875,0.3751211,-0.44311523,0.034418944,-120.59265,145.38864,-25.98938,0.46791035,50.126717,155.15927,50.002308,NF
6.081806,1.4919128,101.35498,143.55469,-0.41711524,0.5371094,-0.12,117.68753,-147.00394,34.833324,0.5234238,50.14101,155.15036,50.010975,NF
12.375475,1.3831177,101.086426,142.67578,0.4154043,-0.060424805,-0.38184083,-139.07211,20.335846,127.34716,0.49670503,49.934887,155.39688,49.99754,NF
2.1236165,1.5486755,101.22681,143.55469,-0.49096778,0.38269043,0.08141602,152.48871,-99.280396,-52.577465,0.4799025,49.58645,154.78964,49.997677,NF
3.700359,1.4502869,101.23901,143.55469,-0.19555762,0.48339844,-0.33484375,59.994965,-152.71774,99.34067,0.48669392,49.981712,155.53839,49.999752,NF
4.2036085,1.5013733,101.361084,143.55469,-0.5178232,0.28198242,0.20897949,152.40433,-100.05188,-52.095287,0.48419285,50.38756,154.86523,50.001015,NF
1.3116076,2.2459106,90.72876,147.94922,-0.75952244,0.24169922,0.4103955,156.28586,-57.258606,-92.879486,0.72736835,50.048786,155.5884,50.00806,NF
9.663474,2.4379578,89.61792,147.65625,0.5429678,0.08728027,-0.6705371,-113.45642,-30.497742,147.24503,0.70149124,50.007584,155.41508,49.99452,NF
13.084404,1.4209595,101.50757,141.79688,-0.4842539,0.22155762,0.24254882,155.61081,-67.2879,-87.1697,0.46917185,50.003284,155.22803,50.002598,NF
2.207913,2.3878174,89.86206,148.24219,-0.39025977,0.74523926,-0.41541016,84.56192,-154.42947,76.36088,0.6967947,50.005466,155.36893,49.99956,NF
